#objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,zWarning,class,subClass
1237649963530059961,3,19.46912,0.06143128,18.76148,0.01450936,17.87939,0.010176,17.36385,0.01008729,17.01496,0.02374115,519142143680342016,-5.275369E-05,2.941551E-05,0.212541,0.036813,0,STAR,M0
1237649962456252717,3,18.81893,0.02313315,17.91926,0.006212502,17.60782,0.006017858,17.5159,0.006972227,17.41989,0.01925702,519103935651276800,0.0007104044,1.606377E-05,0.015247,0.00703,0,STAR,F5
1237651312144548149,3,20.32466,0.08528855,18.15865,0.007349276,17.18142,0.005057375,16.78524,0.005196048,16.55243,0.01123935,396332738547836928,-6.212869E-05,1.024876E-05,0.137011,0.033079,0,STAR,K3
1237650761316237425,3,21.70878,0.1809804,19.22301,0.01232174,17.80327,0.0063306,17.09491,0.005418018,16.68147,0.01089554,371578894857299968,7.530544E-05,1.157816E-05,0.152286,0.037443,0,STAR,M0
1237650372091379830,3,18.7141,0.01890952,17.78658,0.005478667,17.55919,0.005573873,17.50288,0.006730686,17.48254,0.01783065,370586855223093248,-1.08459E-06,1.726396E-05,0.021743,0.02483,0,STAR,F5
1237650369407746193,3,21.28567,0.1131089,18.77553,0.008923989,17.45556,0.005443283,16.83942,0.004985075,16.47958,0.00878852,371550032677070848,-2.123652E-05,1.302573E-05,0.20347,0.02121,0,STAR,M0
1237650369407549595,3,19.40351,0.02710082,17.29549,0.004569959,16.38029,0.003739207,16.0557,0.003861574,15.84477,0.006300313,371569823886370816,0.0001606045,7.75078E-06,0.11583,0.030218,0,STAR,K5
1237648720152232146,3,19.55509,0.05273138,17.64938,0.006889835,16.67906,0.004886616,16.24939,0.005035073,15.79254,0.009484455,314164590202087424,-8.610135E-06,1.133742E-05,0.101022,0.016599,0,STAR,M0
1237648720152232146,3,19.55509,0.05273138,17.64938,0.006889835,16.67906,0.004886616,16.24939,0.005035073,15.79254,0.009484455,314163759260133376,-1.421701E-05,1.538882E-05,0.101022,0.016599,0,STAR,M0
1237648705659207829,3,20.07882,0.0451961,20.00917,0.0193285,20.20833,0.029752,20.51325,0.05716889,20.71357,0.2362082,335611658611222528,-0.0003989178,0.0003468305,-9999,-9999,0,STAR,WD
1237648703511658553,3,21.83231,0.2081282,20.92098,0.06657826,24.73741,1.164175,20.02382,0.05302247,20.51622,0.2240293,335598744265320448,-0.0002997096,6.482267E-06,-9999,-9999,0,STAR,K3
1237648703511658553,3,21.83231,0.2081282,20.92098,0.06657826,24.73741,1.164175,20.02382,0.05302247,20.51622,0.2240293,335598189593782272,-0.0002948377,6.91143E-06,-9999,-9999,0,STAR,K3
