objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class,subClass
1237651272416559181,3,24.74778,0.8346471,23.68604,0.3881428,21.99222,0.1441356,20.93993,0.07322347,20.58142,0.1807926,4122154673749907456,0.000298707,0.0001543793,0.548837,0.035451,STAR,M4.5:III (123657)
1237651272416886948,3,22.3911,0.8833566,21.71894,0.2452645,20.47146,0.1175782,19.43079,0.06144806,18.9325,0.1519233,4122171716180137984,-0.0001345076,7.435958E-05,0.604631,0.054883,STAR,M5III (221615)
1237651272953824194,3,24.13039,1.192815,21.73055,0.1020174,20.42964,0.04874118,19.19016,0.0224262,18.57053,0.04876472,4122156872773163008,0.0001368604,4.334791E-05,0.66635,0.052558,STAR,M4.5:III (123657)
1237651272953824194,3,24.13039,1.192815,21.73055,0.1020174,20.42964,0.04874118,19.19016,0.0224262,18.57053,0.04876472,4122158515296163840,0.0001549621,4.423861E-05,0.66635,0.052558,STAR,M4.5:III (123657)
1237651272954019946,3,24.33159,1.080379,22.41526,0.1659317,21.10509,0.0757153,19.75681,0.03097587,19.025,0.06247491,4122167318133626880,0.0001534667,7.758458E-05,0.701957,0.059797,STAR,M5III (221615)
1237651272954019946,3,24.33159,1.080379,22.41526,0.1659317,21.10509,0.0757153,19.75681,0.03097587,19.025,0.06247491,4122167586267092992,-4.368397E-05,5.882572E-05,0.701957,0.059797,STAR,M5III (221615)
1237651273490695172,3,23.24153,0.818216,20.59531,0.04363937,19.48586,0.02329281,18.75407,0.01789961,18.36629,0.03903419,4122135975307794432,7.604886E-05,4.203727E-05,0.324024,0.131246,STAR,M1 (204445)
1237651273490695172,3,23.24153,0.818216,20.59531,0.04363937,19.48586,0.02329281,18.75407,0.01789961,18.36629,0.03903419,4122135982052235264,0.0001022611,3.986808E-05,0.324024,0.131246,STAR,M1 (204445)
1237651273490825646,3,24.8012,1.005873,21.85081,0.1054474,20.60635,0.04936186,19.89321,0.03741663,19.47236,0.08154836,4122148076680140800,-9.233948E-05,6.324085E-05,0.419121,0.095303,STAR,K5Ve (118100)
1237651495220084873,3,24.45465,1.225143,21.83822,0.1056006,20.75196,0.05765976,19.89804,0.03470058,20.23502,0.1711733,4138836456985876480,-2.996417E-05,4.412479E-05,0.348024,0.141151,STAR,F6V (16673)
1237651495220085371,3,22.42217,0.4833774,21.29728,0.07896839,20.04796,0.03983726,18.87814,0.01920633,18.23711,0.03899606,4138837556497504256,0.0001178686,3.446477E-05,0.635666,0.05285,STAR,M4.5:III (123657)
1237651495220085514,3,24.83679,1.224173,21.84883,0.1069065,20.42653,0.0478806,19.26802,0.02267051,18.60788,0.0455415,4138837006741690368,-2.952E-05,3.912954E-05,0.608252,0.0403,STAR,M4.5:III (123657)
