objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,z,zErr,zWarning,class,subClass,photoZ,photoErr
1237667227148746757,3,18.76782,0.01995316,18.60839,0.008610793,18.36501,0.008606434,18.37944,0.0113444,17.94334,0.02765701,0.2900249,3.356308E-05,0,QSO,STARBURST BROADLINE,0.294386,0.056948
1237661971723059295,3,19.07427,0.0329067,18.30917,0.007975472,17.59748,0.006584117,17.0459,0.005935682,16.91955,0.01477636,0.107579,3.001174E-05,0,QSO,STARBURST BROADLINE,0.168597,0.035503
1237665443132407922,3,18.90327,0.03121721,18.69851,0.01047455,18.24082,0.009805825,17.97482,0.0113801,17.64112,0.02805359,0.2677941,3.268524E-05,0,QSO,BROADLINE,0.31237,0.049489
1237660670893752455,3,19.86619,0.04048122,19.56297,0.01596258,18.87737,0.01278172,18.57256,0.01418894,18.16961,0.0336174,0.3059536,5.757952E-05,0,QSO,STARBURST BROADLINE,0.341629,0.042312
1237662193451401218,3,18.28392,0.01566883,17.97205,0.006489843,17.49781,0.005764068,17.13399,0.005594326,17.03673,0.01291795,0.1709027,2.382773E-05,0,QSO,BROADLINE,0.203718,0.032369
1237665355624153425,3,19.73599,0.04359274,19.47287,0.01566423,19.25238,0.01622711,18.92331,0.0166044,18.58743,0.04373202,0.4313629,0.0001603969,0,QSO,BROADLINE,0.563756,0.163602
1237667782820692138,3,19.35126,0.03175563,19.04249,0.0106544,18.62295,0.00998572,18.43118,0.01053237,17.67758,0.02003525,0.3551201,5.510775E-05,0,QSO,BROADLINE,0.257243,0.100075
1237666408459468916,3,19.91148,0.04374687,19.56096,0.01290855,19.44541,0.01515692,19.20713,0.01638312,19.31301,0.06770635,0.5914018,6.809325E-05,0,QSO,BROADLINE,0.194244,0.048369
1237661126149144845,3,20.18399,0.05516322,19.57383,0.0163637,19.01201,0.01346385,18.70489,0.01506137,18.64183,0.04052932,0.2439322,2.927565E-05,0,QSO,STARBURST BROADLINE,0.210535,0.026316
1237660634926612700,3,19.9902,0.05463047,19.21359,0.01314488,18.21046,0.009023803,17.73606,0.008673334,17.55302,0.0222714,0.2095796,2.222483E-05,0,QSO,BROADLINE,0.235081,0.029688
1237649964069486717,3,18.8325,0.03495355,18.67501,0.01176135,18.54152,0.01304044,18.3732,0.01598544,17.99288,0.03679231,0.377274,7.668827E-05,0,QSO,BROADLINE,0.349185,0.082643
1237666407918862435,3,19.94142,0.04228177,19.87061,0.01622969,19.62942,0.01697676,19.55041,0.0205018,19.13773,0.05322664,0.3806461,4.811249E-05,0,QSO,STARFORMING BROADLINE,0.5491,0.132159
1237657191978369202,3,17.73877,0.01300164,17.67347,0.006003596,17.3886,0.005824191,17.30498,0.00651946,16.90162,0.01201045,0.2702008,5.948108E-05,0,QSO,BROADLINE,0.199044,0.048065
1237662199893917886,3,19.12358,0.02753465,17.79281,0.006025061,17.11069,0.004885457,16.6861,0.004982654,16.4963,0.009590545,0.08427893,2.797603E-05,0,QSO,STARBURST BROADLINE,0.116377,0.023813
1237664869743984812,3,19.95613,0.05056845,19.43048,0.01518235,18.85616,0.01298679,18.58726,0.01347241,18.18428,0.02881979,0.3171403,5.808574E-05,0,QSO,STARBURST BROADLINE,0.313353,0.039262
1237680508259074500,3,19.22893,0.03808233,19.25614,0.01378832,18.80826,0.0136415,18.57148,0.01548196,18.12059,0.03552524,0.3103743,3.504106E-05,0,QSO,BROADLINE,0.348123,0.03646
1237671939262185666,3,18.67194,0.02194533,18.29133,0.007520108,17.85452,0.00687641,17.49227,0.006952985,17.3401,0.01696078,0.1599767,4.017194E-05,0,QSO,STARBURST BROADLINE,0.188011,0.035611
1237667141791252697,3,20.28955,0.06615043,19.88261,0.02154026,19.0908,0.01568791,18.44306,0.01369628,18.40314,0.04300888,0.4526175,2.443532E-05,0,QSO,BROADLINE,0.364256,0.133864
1237651190287630456,3,19.25466,0.02947536,18.94027,0.01078938,18.56396,0.0105661,18.27733,0.01062973,18.24905,0.03017036,0.2194681,2.904965E-05,0,QSO,STARBURST,0.233099,0.032028
1237661385994928261,3,19.43503,0.03622818,19.05497,0.01354009,18.35523,0.01020406,17.99414,0.01022795,17.70808,0.02500155,0.2491278,4.156297E-05,0,QSO,STARBURST BROADLINE,0.299495,0.047221
1237655107294986447,3,19.24932,0.03017591,18.34738,0.008030009,17.71533,0.006637333,17.34035,0.00644781,17.12533,0.01461408,0.1162907,3.270215E-05,0,QSO,STARBURST BROADLINE,0.185648,0.02535
1237659118790967534,3,20.10252,0.09038435,18.84173,0.01312165,17.9764,0.009887885,17.41756,0.008893975,17.19702,0.02222341,0.1193954,3.296169E-05,0,QSO,BROADLINE,0.172361,0.031181
1237654949987549398,3,19.54195,0.07333428,18.22773,0.01150541,17.32318,0.007564238,16.88267,0.007652689,16.58275,0.01791899,0.1809182,8.436035E-05,0,QSO,null,0.181909,0.019276
1237662340549574869,3,20.04409,0.0451021,19.51264,0.01386345,19.16459,0.01323383,18.65388,0.01220225,18.43801,0.03291534,0.5600807,6.817404E-05,0,QSO,BROADLINE,0.442382,0.147766
