objID,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class
1237658204514222671,25.09191,0.7114424,22.297,0.09802802,20.61613,0.03572929,19.66236,0.02359093,19.35956,0.06690432,7605575749228320768,0.4804121,0.0001486196,0.520703,0.035704,GALAXY
1237658300600288127,22.43023,0.5773256,24.29909,1.03585,20.78225,0.07380236,19.53895,0.03603027,18.98802,0.07519853,5483154086173104128,0.6711772,0.0002448968,0.709904,0.042228,GALAXY
1237658422474965658,23.99908,1.646943,21.70483,0.1255915,20.10635,0.04115895,19.21005,0.02754503,18.68775,0.05980317,5403404579185645568,0.5214889,0.0001407241,0.500951,0.024976,GALAXY
1237660344473157812,22.77544,1.016807,22.43909,0.3576698,20.34336,0.09876622,19.20047,0.06164063,19.01236,0.1907348,5224177041579202560,0.5720333,0.0002671306,0.583442,0.040134,GALAXY
1237661384383857346,24.17289,1.443951,21.79708,0.1034436,20.26626,0.0403405,19.18651,0.02253432,18.85231,0.05370573,5148915464953681920,0.526019,0.0001164434,0.557795,0.035818,GALAXY
1237661384383987960,24.85432,1.117506,22.66721,0.1670519,21.20169,0.06760396,20.06314,0.03575799,19.78128,0.09028482,5148927009825773568,0.5988856,0.000175496,0.60615,0.047572,GALAXY
1237648703511527948,23.16515,0.657818,22.34354,0.1509047,20.56299,0.04722905,19.50939,0.02683837,19.21632,0.072282,4559935123701913600,0.5320997,0.0001226795,0.551677,0.040086,GALAXY
1237648704050299704,22.05346,0.3729826,21.18992,0.08612076,19.98303,0.04483666,19.21532,0.03265559,18.78633,0.08706357,4548772881757394944,0.5252219,0.0001511432,0.509213,0.064324,GALAXY
1237648704052069023,23.92115,1.218904,21.73777,0.1142267,20.17047,0.04025883,19.16504,0.02441171,18.69739,0.05980839,4545323164461455360,0.6045653,0.0001347356,0.54067,0.031861,GALAXY
1237651249901273657,25.64965,0.8213148,21.95046,0.1152732,20.34793,0.04261777,19.38042,0.02556396,18.84126,0.05650301,7560451792628373504,0.5234404,0.0001223154,0.525954,0.026864,GALAXY
1237652943163950248,24.11872,1.958884,22.24023,0.2191452,20.70616,0.08247939,19.7188,0.05001226,19.13769,0.1200384,5675713478771628032,0.5627813,0.0002615206,0.54552,0.028295,GALAXY
1237654399697486284,24.27072,1.769263,21.8965,0.1492421,20.63317,0.06801648,19.46931,0.0398994,19.0614,0.1218116,7679810925759846400,0.7087701,0.0001504063,0.617848,0.061118,GALAXY
1237654400225378638,25.97555,0.6305433,21.68536,0.08293707,20.25326,0.03490349,19.41567,0.02786691,18.83638,0.05843798,7990766012781058048,0.517229,0.0001023506,0.495106,0.046716,GALAXY
1237654600483406807,21.69798,0.4298111,21.66844,0.1975975,20.10702,0.07006792,18.91019,0.03456651,18.26792,0.07166033,4299951750033725440,0.6723099,0.0002522788,0.635851,0.04148,GALAXY
1237654601564357108,24.24766,1.488341,22.63536,0.2406285,20.66037,0.06165221,19.55018,0.03286351,19.17065,0.097248,5404325970231711744,0.5444434,0.0001805898,0.57012,0.032739,GALAXY
1237654602102866439,23.25671,0.607951,22.2607,0.1281751,20.70338,0.04381903,19.76312,0.02974225,19.33867,0.06764802,5406811965653014528,0.510745,0.0001371836,0.52852,0.03803,GALAXY
1237654602626827297,23.09327,0.7099234,22.92387,0.277209,20.95717,0.07011355,19.84473,0.03983127,19.23854,0.08618326,5395549672629884928,0.5721442,0.0002138172,0.593746,0.031208,GALAXY
1237654604235343736,23.81734,0.973074,22.67472,0.2031398,21.07907,0.06405409,19.89158,0.03331838,19.34241,0.07597643,5342665911559280640,0.6004035,0.0001659944,0.610173,0.039783,GALAXY
1237654604241830728,22.7495,0.5522027,22.15208,0.1702693,20.76796,0.06461119,19.80054,0.03987103,19.45998,0.1014949,4300011673417439232,0.4873418,0.000154484,0.555181,0.055781,GALAXY
1237654604256183068,25.3261,0.7561907,22.60119,0.2048859,21.03033,0.06408252,19.91524,0.03409661,19.59682,0.08555415,5326859878194763776,0.5750725,0.0002210937,0.585975,0.038568,GALAXY
1237654605319569815,25.47079,1.011046,22.20822,0.1684379,20.57147,0.05419042,19.65485,0.0345216,19.34711,0.09324776,5402149486930974720,0.504573,0.0001111007,0.51034,0.033253,GALAXY
1237654605867320073,23.90947,1.651961,21.97874,0.1818279,20.14238,0.05169869,18.98931,0.0255075,18.39883,0.05852303,5369668818280142848,0.6039429,0.0001397612,0.596734,0.026805,GALAXY
1237654605873087085,22.64069,0.5446193,22.13246,0.1551062,20.58797,0.05729513,19.62188,0.03530473,19.26011,0.1046642,5440452623886211072,0.4813733,0.0001504274,0.554377,0.045882,GALAXY
1237654606394688008,25.2985,1.383082,21.74205,0.1507114,20.18653,0.05075073,19.17775,0.03112717,18.63838,0.06115105,5403451308429826048,0.6274516,0.0001079839,0.541058,0.031599,GALAXY
1237654606396654400,23.56831,1.045247,21.43664,0.08694272,20.45001,0.0514486,19.56162,0.0339102,19.11947,0.07065844,5405686615518763008,0.5537396,0.0001222072,0.592533,0.050951,GALAXY
1237654606403601137,24.21429,0.974714,22.47552,0.1732105,20.937,0.0614107,19.72876,0.02987107,19.30033,0.06165199,5460661651782260736,0.5776855,0.0001674017,0.615822,0.041379,GALAXY
1237654606405173995,23.81943,1.009966,21.9438,0.119633,20.32811,0.04151788,19.51678,0.0296419,19.15725,0.06474013,5367285627078596608,0.3497849,0.0001026805,0.471605,0.03349,GALAXY
1237654608533717449,24.1507,1.161705,21.68625,0.0884555,19.92691,0.02856352,18.98916,0.01925864,18.62451,0.0473546,7682107260676626432,0.5612831,7.479386E-05,0.507764,0.021526,GALAXY
1237654610142233347,24.34435,1.798787,22.72583,0.2897506,20.65677,0.07594124,19.48471,0.03963822,19.07478,0.1134758,7851053820260145152,0.6532917,0.0002121854,0.586801,0.029519,GALAXY
1237654668662931875,23.68868,1.450378,21.46703,0.1063329,19.65793,0.03023706,18.8069,0.02196229,18.43343,0.05886491,4243731241571211264,0.4986558,8.005042E-05,0.471503,0.017575,GALAXY
1237654671351218841,25.35177,2.107118,22.72808,0.4371597,20.79419,0.1210862,19.42315,0.05730592,19.11628,0.1598442,4316951307263170560,0.6981025,0.0001397688,0.683392,0.036466,GALAXY
1237654671351218841,25.35177,2.107118,22.72808,0.4371597,20.79419,0.1210862,19.42315,0.05730592,19.11628,0.1598442,4316952399308937216,0.6981233,0.0002405577,0.683392,0.036466,GALAXY
1237654872143888734,23.07333,1.33177,21.56918,0.143215,19.90781,0.05246152,19.05727,0.03509223,18.49904,0.08898529,4242555044443215872,0.4658688,0.0002637464,0.481053,0.02516,GALAXY
1237654879655494329,25.76064,0.7931498,22.374,0.1890335,21.01847,0.07070684,19.84696,0.03389499,19.50325,0.09223543,5359442805772277760,0.5855945,0.0001253017,0.609151,0.057049,GALAXY
1237655108913332685,24.13585,1.037934,22.15812,0.1401722,20.38121,0.04065459,19.46699,0.02525411,19.12189,0.06181999,7991831439447709696,0.53081,9.888031E-05,0.505066,0.03266,GALAXY
1237655125007794704,23.1782,0.9131153,21.43496,0.09889022,19.94103,0.04210263,19.19659,0.0320534,18.94738,0.1034574,5344890219555739648,0.3357353,0.0001181828,0.437951,0.057083,GALAXY
1237655349964832983,24.55391,1.554788,21.73433,0.1106967,20.49836,0.04924685,19.51071,0.03243881,19.26208,0.09463578,7561667851683387392,0.528735,0.0001243567,0.569811,0.054161,GALAXY
1237655370897686870,25.16308,1.2615,21.74266,0.1125645,20.16943,0.03693014,19.41582,0.03344915,18.99954,0.08663505,8000885367980185600,0.4527732,0.0001561394,0.454586,0.031283,GALAXY
1237655463230767327,25.11294,1.269809,22.05813,0.1618317,20.46595,0.06433976,19.3172,0.03673338,18.98132,0.09470119,7991858927238404096,0.5748139,0.0001406734,0.576538,0.033972,GALAXY
1237655473434461481,22.163,0.7416154,20.82183,0.09499847,19.26183,0.03515695,18.38478,0.02334776,17.86296,0.06367332,5615076511961077760,0.5640918,5.230654E-05,0.497927,0.023767,GALAXY
1237655499742773920,22.09918,0.7177913,21.43432,0.1678271,19.82538,0.05477355,18.86546,0.03691736,18.38991,0.08591042,1032554158688856064,0.5139452,0.0001467964,0.525091,0.030657,GALAXY
1237655502420837306,22.95894,0.8267279,21.23027,0.07959999,19.5052,0.02713706,18.58148,0.01822012,18.03907,0.03973667,6798402267626362880,0.5143247,9.523534E-05,0.504708,0.021797,GALAXY
1237657118409491547,25.5941,1.338198,22.22622,0.2365452,20.62094,0.08649567,19.332,0.03845938,18.8395,0.1016551,4233421946141038592,0.6678044,0.0001753061,0.635033,0.032938,GALAXY
1237658203964113256,25.87077,1.002486,22.60762,0.2621595,20.4937,0.06210965,19.36873,0.03479207,18.8738,0.07873926,5284988276268357632,0.5839647,0.0001387075,0.582271,0.027714,GALAXY
1237658203964178912,23.96822,1.559903,22.11639,0.1685652,20.3445,0.05416343,19.34292,0.03392327,18.80433,0.07238472,5283969578460010496,0.585791,0.0002104779,0.542207,0.025574,GALAXY
1237658298462306828,23.21522,1.190832,21.68629,0.1529497,19.81415,0.03575127,18.93957,0.02486304,18.49172,0.05933923,5465238914595051520,0.4875224,0.0001149606,0.486545,0.021233,GALAXY
1237658298986594563,22.60621,0.49025,23.45969,0.4188487,20.90775,0.06118795,19.76679,0.03426168,19.40961,0.08168519,4294419007438870528,0.6459458,0.0001373182,0.547542,0.037725,GALAXY
1237658300057256768,23.98261,1.308148,22.39479,0.1899019,20.6375,0.05600354,19.61267,0.03403604,19.22758,0.07621002,5363901875010951168,0.5472185,0.000158493,0.547451,0.033078,GALAXY
1237658311866450089,23.70849,1.932444,21.43297,0.1278874,19.73207,0.04318934,18.79633,0.0292284,18.41842,0.08383262,7846546916712404992,0.5289472,0.0001707899,0.502493,0.020241,GALAXY
1237658311866450253,23.45429,0.921634,22.09849,0.1329256,20.52964,0.04993819,19.52792,0.03157004,18.97173,0.07468052,7846549665491474432,0.5278967,0.0002068738,0.547969,0.032641,GALAXY
1237658422485516532,24.13428,1.795455,21.15926,0.0903134,20.21812,0.05039521,19.25686,0.03162422,18.83733,0.07125885,6050686529583732736,0.7278231,2.878814E-05,0.555759,0.077047,GALAXY
1237658423546020485,22.76135,0.8205552,22.02408,0.1822394,20.36022,0.06058861,19.31713,0.03347367,18.78178,0.08074299,5484368771727775744,0.5817302,0.0001601643,0.557529,0.029057,GALAXY
1237658918529663655,21.85121,0.4869118,21.22563,0.1397053,19.91528,0.0607196,19.1204,0.04563056,18.98318,0.1346017,7698929784253077504,0.5113847,0.0001885357,0.5208,0.053714,GALAXY
1237658918533399116,22.12226,0.5063592,21.91353,0.2039428,19.97983,0.0513132,19.0595,0.03431013,18.59229,0.07420699,7611350934254540800,0.5264434,0.0001055895,0.514122,0.025888,GALAXY
1237660343927833337,21.3578,0.3488985,20.20593,0.04995718,18.49371,0.02012537,17.71933,0.01534341,17.28893,0.04233345,1359031326254065664,0.4372343,0.0001033266,0.442509,0.018702,GALAXY
1237660962403779029,26.58719,0.7292613,21.35367,0.106227,19.61702,0.0336446,18.59294,0.02070073,18.08339,0.05264435,5152254681851123712,0.5430936,0.0001236438,0.541843,0.022478,GALAXY
1237661384383922403,23.22124,0.5652574,22.08957,0.09056827,20.76497,0.04208503,19.70732,0.02411487,19.30316,0.05384915,5148929758604843008,0.593895,0.000131163,0.588015,0.055225,GALAXY
1237661384384184967,23.21984,0.6577249,21.58055,0.07156427,20.22933,0.03201363,19.48168,0.02351791,19.07143,0.05343077,5145471245383653376,0.4580585,4.588439E-05,0.468241,0.078933,GALAXY
1237661812266959426,24.67057,2.261475,22.7013,0.3159343,20.89158,0.1028385,19.70087,0.05183291,19.20055,0.132435,6039442924567287808,0.6308113,0.0001702334,0.614221,0.032277,GALAXY
1237661850928546291,22.30547,0.3814617,22.44129,0.1766737,20.66843,0.05563051,19.65433,0.03228788,19.25208,0.08886821,7482848810689124352,0.5478096,0.0002082586,0.553393,0.034161,GALAXY
1237661850935361998,22.71671,0.5479292,21.77926,0.1028019,20.24262,0.04120257,19.12253,0.02133094,18.7336,0.05670263,7452551217727952896,0.6054361,0.0001025225,0.571776,0.030833,GALAXY
1237661851463647855,23.2106,0.6041899,22.15686,0.1007185,21.40713,0.07764938,20.13895,0.03908973,19.6573,0.08997364,5275032748368877568,0.7324609,0.0002055322,0.734245,0.076082,GALAXY
1237661851999011370,21.26636,0.2319286,20.74609,0.06981562,19.64894,0.04099436,18.83319,0.02989446,18.55861,0.07584095,5210860301784995840,0.5551768,0.0001841594,0.582551,0.057588,GALAXY
1237661871323414823,25.51374,1.081658,21.49551,0.08338134,20.03741,0.02963574,19.2658,0.02377295,18.91204,0.06503927,5206384190082537472,0.4753558,6.94298E-05,0.456907,0.04414,GALAXY
1237661871329313262,22.15895,0.454757,21.58858,0.1354384,19.92803,0.04673271,19.05337,0.03180104,18.64074,0.07670124,7473991694452807680,0.4672086,0.0001352259,0.49976,0.033223,GALAXY
1237661872936321309,23.89145,1.855865,22.32215,0.2331684,20.56995,0.08999357,19.55489,0.05208317,19.3054,0.1621241,7484988460216113152,0.6015453,0.0002411534,0.538087,0.03753,GALAXY
1237661874011439859,22.2428,0.4258745,23.32692,0.4346353,21.36327,0.1095957,19.94595,0.04915373,19.34418,0.1086849,7481681129491421184,0.6862102,0.0002663512,0.799366,0.044422,GALAXY
1237661967429141003,22.20874,0.5040319,21.96197,0.1544293,20.87023,0.08917403,19.73522,0.04661871,19.17489,0.1241736,7473790758702831616,0.6728991,0.0002476042,0.665899,0.063543,GALAXY
1237662267537490872,23.79107,1.034094,22.44066,0.1653072,20.58881,0.04890083,19.45769,0.02811098,18.89133,0.06513662,5377561108063475712,0.5447139,0.0001805603,0.596653,0.031335,GALAXY
1237662303520751873,22.97013,0.641275,21.98662,0.1004422,20.31977,0.03657328,19.49383,0.02684951,19.08438,0.06533653,5579019127706900480,0.4488759,0.000109371,0.479634,0.030813,GALAXY
1237662663210501097,22.6162,0.4346962,22.83607,0.2005794,21.2266,0.07620893,20.07549,0.04378034,19.41247,0.1149325,4357469122948519936,0.7367164,0.0001205865,0.635071,0.051338,GALAXY
1237663308526912413,21.68426,0.3691835,22.10816,0.193276,20.70677,0.07863406,19.64643,0.04548294,19.21782,0.1131802,8043673960825772032,0.6014804,0.0002433341,0.592003,0.051945,GALAXY
1237663542607807716,25.4176,1.534311,22.70099,0.4450646,20.25151,0.08039173,19.20015,0.04678487,18.73832,0.1064617,4724315408559265792,0.6020143,0.000236651,0.526336,0.030161,GALAXY
1237664296365916632,26.04778,0.6940753,23.61933,0.480262,20.79785,0.06951284,19.63034,0.03970831,19.20995,0.09423862,5294028735229745152,0.5592902,0.0001392625,0.576852,0.031156,GALAXY
1237664837535859611,22.91801,0.7600842,21.41555,0.08193971,19.73494,0.02870317,18.95387,0.02107424,18.4283,0.04196553,5042989064573442048,0.4350844,7.920116E-05,0.456817,0.022634,GALAXY
1237664852577354424,24.69587,1.177293,22.22697,0.139395,20.74306,0.05654727,19.78803,0.03672752,19.48129,0.09748148,4457512868137687040,0.493584,0.0001768103,0.526791,0.039663,GALAXY
1237664873502146796,24.87566,1.150051,21.91177,0.1138871,20.76717,0.05591047,19.54675,0.02622239,19.81543,0.1052835,5063239869264058368,0.0001655503,4.886315E-05,0.548078,0.138554,GALAXY
1237665127465615685,26.76722,0.4413918,21.86609,0.1185235,20.00851,0.03914272,19.16156,0.02792148,18.71022,0.06503583,5200572170695366656,0.4615342,0.000116979,0.480365,0.021874,GALAXY
1237665330386960645,22.98998,1.053441,21.22388,0.08577336,19.61564,0.0322888,18.75167,0.02304261,18.35489,0.0710833,5180456880175339520,0.4994673,0.0001066525,0.486826,0.0259,GALAXY
1237666275808575837,20.0306,0.08971214,19.81288,0.03102233,19.85613,0.04234196,19.0716,0.03405731,20.26718,0.3318705,7077488558865668096,0.114659,4.87337E-06,0.79223,0.106729,GALAXY
1237667734513123858,21.66886,0.3325678,20.94281,0.07933118,20.23243,0.07446628,19.4018,0.04633243,18.89079,0.1031316,6597956074464368640,0.6930879,0.0001577856,0.680719,0.069263,GALAXY
1237667734513451536,25.42449,0.9791839,22.09184,0.1379044,20.44183,0.04942642,19.49216,0.03193846,19.18129,0.07950135,6597999230295758848,0.4992329,0.0001823952,0.51196,0.032835,GALAXY
1237667735583785626,21.72684,0.2958502,21.57725,0.1060446,20.00734,0.04210122,19.14033,0.02803108,18.8318,0.08651996,6735393104260782080,0.4714494,0.0001524526,0.51706,0.041999,GALAXY
1237667735583785626,21.72684,0.2958502,21.57725,0.1060446,20.00734,0.04210122,19.14033,0.02803108,18.8318,0.08651996,6736351332603811840,0.4715917,0.0001127851,0.51706,0.041999,GALAXY
1237667782831440581,22.51968,0.6478779,21.53571,0.1123861,19.80384,0.0354651,19.02827,0.02598973,18.67354,0.07578193,7230536729614374912,0.4063331,5.343623E-05,0.445431,0.024458,GALAXY
1237668299278975002,23.37984,1.833503,22.43296,0.293503,20.54071,0.08451946,19.25077,0.04168583,18.51699,0.07848395,6735166055109646336,0.6523243,0.0001980854,0.690206,0.050386,GALAXY
1237670956255085217,23.0232,0.7194783,21.99236,0.1093618,20.34312,0.03983726,19.51327,0.02706008,19.12033,0.07070509,4949483850944501760,0.420094,0.0001042891,0.483789,0.033873,GALAXY
1237671764249281444,24.63803,2.581676,22.85711,0.382492,20.45121,0.0703043,19.49035,0.04454686,18.90536,0.1133586,4333674316950689792,0.5629634,0.0001592849,0.502716,0.032946,GALAXY
1237671932283322881,25.39281,1.246094,21.93106,0.1541498,20.64797,0.07629932,19.65797,0.04400312,19.28963,0.1073427,6036097110230980608,0.5753239,0.0002031882,0.564804,0.050907,GALAXY
1237671956984300292,24.2895,1.354405,22.72982,0.2184058,20.86046,0.06586194,19.72639,0.03808172,19.34845,0.1023537,4553199511443625984,0.5719012,0.0001014094,0.58379,0.036909,GALAXY
1237671957516321746,23.41681,1.302016,22.44701,0.2345145,20.52321,0.06703039,19.34879,0.03649839,18.81184,0.1001033,5446141497501308928,0.6466147,0.0001590479,0.613085,0.030009,GALAXY
1237678578756354644,23.97564,2.433021,22.48352,0.355854,20.27775,0.06622412,19.38704,0.04303087,18.83918,0.1051732,7746206037380978688,0.5394108,0.0001900245,0.482269,0.023447,GALAXY
1237678597002494055,23.94969,1.856962,23.26868,0.4925952,21.04937,0.09878277,19.86329,0.05086663,19.27183,0.1161389,5794092399551862784,0.6542056,0.0001371433,0.65897,0.033496,GALAXY
1237679078053511510,21.94692,0.3902356,22.4015,0.194342,20.48189,0.05857067,19.41445,0.03256612,18.88785,0.08200781,7920735091890083840,0.5183255,0.0001184142,0.568018,0.030999,GALAXY
1237679078053511510,21.94692,0.3902356,22.4015,0.194342,20.48189,0.05857067,19.41445,0.03256612,18.88785,0.08200781,7921939881772996608,0.5180799,0.0001180843,0.568018,0.030999,GALAXY
1237679167691031168,23.33984,1.479647,22.54274,0.2627514,20.99827,0.1101916,19.86994,0.05873346,19.51458,0.159265,6985136727599110144,0.5477166,0.0001576702,0.603204,0.047409,GALAXY
1237679167691161915,22.40596,0.5143903,22.72398,0.2309708,21.25346,0.1001085,20.11186,0.05480735,19.48071,0.1163435,6985100718593300480,0.611623,0.000152667,0.642537,0.055505,GALAXY
1237679169306165947,22.93874,1.037088,21.82018,0.1418773,20.14329,0.05454865,19.26258,0.03670137,18.94331,0.08975369,5774791572991531008,0.4903933,9.736795E-05,0.495712,0.031505,GALAXY
1237679317479391639,25.68943,0.687318,21.70001,0.1445108,20.27452,0.05325431,19.49824,0.04075633,19.04156,0.09025395,5105044405880117248,0.4898336,0.0001734336,0.460146,0.053036,GALAXY
1237679435055170257,21.60554,0.2972395,22.75136,0.3391872,20.83948,0.09115827,19.72765,0.04879582,19.29216,0.180007,4903313153704876032,0.6432772,0.0001883175,0.575588,0.036225,GALAXY
1237679439352627827,23.19233,0.922541,22.21913,0.1469249,20.71134,0.05559383,19.59549,0.0288175,19.19182,0.08146925,4940508532611241984,0.6027873,0.0001860005,0.589459,0.043692,GALAXY
1237679997693592541,24.03019,1.64541,23.26289,0.4120497,21.03199,0.08805832,19.83663,0.04500786,19.63505,0.1606118,4928306157465131008,0.6879386,0.0001786102,0.615318,0.041884,GALAXY
1237680277943157167,21.43556,0.4346153,22.14074,0.1941672,20.47828,0.07579795,19.4219,0.04531105,19.07626,0.1206535,7335281708324116480,0.5442447,0.0001314001,0.574826,0.043913,GALAXY
1237680285461250531,22.56152,0.8819093,21.67963,0.1263267,20.19834,0.05577143,19.384,0.03660249,19.183,0.1377728,7055106898862036992,0.4965603,0.0001446202,0.491588,0.064882,GALAXY
1237680472831361986,22.28648,0.5453584,22.0496,0.1729727,20.15413,0.04763966,19.30807,0.03313413,18.92501,0.08324886,7414295361718867968,0.4691435,0.0001245665,0.48403,0.026226,GALAXY
1237680529745773510,22.60345,0.5442414,22.3428,0.1621921,20.80551,0.071981,19.68951,0.04175366,19.28182,0.1115724,7331934795449260032,0.5492904,0.0001244391,0.59186,0.050171,GALAXY
1237648703503270455,23.00286,1.259565,21.07903,0.1085958,19.68869,0.04840324,18.87858,0.03487514,18.45305,0.07726669,4329111894273316864,0.5049583,0.0001143438,0.488052,0.050243,GALAXY
1237648704048988589,21.54317,0.2389761,21.17442,0.08693086,19.97887,0.04462579,19.22649,0.03290413,18.91001,0.09814315,4555488149024036864,0.574923,0.0001739922,0.533163,0.062676,GALAXY
1237648704577602279,24.79037,1.165468,22.74514,0.2371288,21.0209,0.07383028,19.79591,0.03734784,19.21076,0.09112773,4330424711223990272,0.6320924,0.0001446622,0.631615,0.036996,GALAXY
1237648704577732936,25.98629,0.7866981,22.11685,0.1738744,20.25285,0.05058581,19.39023,0.03368414,18.84439,0.08565298,4330435156584454144,0.4579262,0.0001321914,0.492852,0.025886,GALAXY
1237648705129218992,22.37362,0.5756735,21.03881,0.08414285,19.50781,0.0337164,18.68043,0.02529475,18.20024,0.05553233,4530666674714859520,0.4771999,0.0001194828,0.479984,0.028392,GALAXY
1237648705129284269,23.57897,0.8987156,21.86662,0.1049541,20.33883,0.04179066,19.35999,0.02834166,18.94683,0.06338675,4531932757388187648,0.551966,0.0001317302,0.531047,0.032929,GALAXY
1237650794607739472,24.54874,1.406347,21.91295,0.1380863,20.23791,0.04259272,19.41234,0.02973517,18.75694,0.05993996,4257291793404811264,0.4950688,9.122326E-05,0.490614,0.027735,GALAXY
1237651272423834057,25.96883,0.7278289,21.47376,0.1024281,19.82382,0.03525611,19.02575,0.02493669,18.68896,0.07003951,4160423169210210304,0.4580601,7.263531E-05,0.458684,0.027026,GALAXY
1237651496295596538,22.38635,0.498739,21.6614,0.1154475,19.92675,0.03790142,18.99386,0.02412667,18.6032,0.06777974,4150249938813736960,0.5026712,9.024409E-05,0.508513,0.027668,GALAXY
1237651753452503365,24.34048,1.618455,20.94332,0.0570766,19.82815,0.03445662,19.12135,0.02764489,18.70083,0.07485364,4289682861035116544,0.3298387,4.585067E-05,0.362242,0.146338,GALAXY
1237651753452503365,24.34048,1.618455,20.94332,0.0570766,19.82815,0.03445662,19.12135,0.02764489,18.70083,0.07485364,4289679020864591872,0.3300013,3.313074E-05,0.362242,0.146338,GALAXY
1237654382512702087,26.20835,0.9607762,21.72793,0.1734093,20.38622,0.07755419,19.38512,0.0468183,19.02432,0.1485652,5810984748743677952,0.5959339,0.0003041438,0.538758,0.034407,GALAXY
1237654600483406607,23.12828,0.8472062,21.74974,0.1220769,20.7849,0.07272469,19.85982,0.04484867,19.32982,0.1038911,4296698290630842368,0.5429667,0.000136294,0.61576,0.057332,GALAXY
1237654600483406607,23.12828,0.8472062,21.74974,0.1220769,20.7849,0.07272469,19.85982,0.04484867,19.32982,0.1038911,4297638373156476928,0.5427036,0.0001191648,0.61576,0.057332,GALAXY
1237654602632987215,25.2478,1.324755,22.03077,0.160937,20.34722,0.05066517,19.29975,0.03032485,18.83988,0.07209719,5398706919665063936,0.5940229,0.0001131223,0.556243,0.028095,GALAXY
1237654602632987339,22.62343,0.5753537,22.31081,0.1877092,20.77909,0.06990927,19.728,0.03966559,19.23321,0.09163406,5398707469420877824,0.6794969,0.0001639354,0.584467,0.042995,GALAXY
1237654604790890989,23.27612,0.9885398,21.95512,0.1535985,20.17303,0.04300626,19.25849,0.02556646,18.80345,0.05720664,5371824960481548288,0.4863034,0.0001542547,0.509011,0.029526,GALAXY
1237654605863714900,24.53443,1.389821,21.2804,0.07072615,19.8758,0.030671,19.103,0.02130706,18.60309,0.05340442,5375246086448633856,0.4833826,0.0001336521,0.453958,0.072418,GALAXY
1237654875355414995,23.19749,0.7901731,22.06648,0.12544,20.65112,0.0519849,19.73854,0.03553922,19.31981,0.09365445,7990557655327594496,0.5269438,0.0001315079,0.533823,0.038688,GALAXY
1237654875355415278,25.12408,1.805273,22.67919,0.2896126,20.61926,0.06912313,19.39536,0.03533425,19.0567,0.1010044,7989537308805453824,0.5883124,0.0001213207,0.601389,0.032808,GALAXY
1237654881264599617,23.2883,0.9356254,22.13588,0.1650147,20.38201,0.0470597,19.40229,0.02975593,18.93403,0.06210455,5444962820734343168,0.5123903,0.0001159514,0.53881,0.032083,GALAXY
1237654881802584827,25.46356,1.488918,21.95387,0.1512653,20.44672,0.0574849,19.55415,0.03660829,19.19093,0.09769812,5447207473672116224,0.507612,0.0001862396,0.504133,0.032738,GALAXY
1237654948915446793,22.9238,0.7961247,23.3704,0.4509069,21.07387,0.07714687,19.8851,0.03939675,19.53225,0.1120776,7111396401008105472,0.6148403,0.0001643727,0.638789,0.035019,GALAXY
1237654949452710777,26.52192,0.87197,21.89051,0.2003253,20.45494,0.08166002,19.19112,0.03588645,18.6763,0.09136298,7107916446320318464,0.6799057,0.000139981,0.625202,0.040273,GALAXY
1237654950525731256,22.03022,0.44744,21.54322,0.1187173,20.51246,0.06644849,19.54938,0.04009259,19.35955,0.1200838,7106704784959494144,0.5970692,0.0001767831,0.63812,0.058448,GALAXY
1237654950525731256,22.03022,0.44744,21.54322,0.1187173,20.51246,0.06644849,19.54938,0.04009259,19.35955,0.1200838,7107959602151708672,0.597114,0.0001696046,0.63812,0.058448,GALAXY
1237654950526386615,21.85299,0.4065007,22.05654,0.195999,20.69395,0.0849478,19.69395,0.04856304,19.14959,0.1042198,7107888958529624064,0.6160395,0.0001461516,0.587437,0.059125,GALAXY
1237655348888994215,24.71651,1.772404,22.01443,0.1283783,20.27578,0.04639914,19.37376,0.03333836,18.88544,0.09521204,7559461132618192896,0.4411034,0.0001181898,0.502439,0.023123,GALAXY
1237655348889387730,22.28947,0.4486611,22.03205,0.1414283,20.87114,0.08053783,19.78961,0.04806316,19.10403,0.1140211,7559350081943787520,0.7934301,0.0001365693,0.658728,0.073786,GALAXY
1237655349967586056,22.56252,0.526745,22.14726,0.1378994,20.89054,0.07251206,19.89752,0.04969938,19.49777,0.1317099,6788242230580893696,0.5448023,0.0002360601,0.598885,0.059037,GALAXY
1237655349967717192,26.28228,0.6400001,22.09709,0.1267178,20.48137,0.04896244,19.36882,0.03036268,18.88071,0.07242087,6788138326732068864,0.5511388,0.0001422048,0.574997,0.026722,GALAXY
1237655370904830448,23.08062,0.7934633,21.69085,0.1070642,20.29637,0.04731742,19.35139,0.03663441,18.74239,0.0767716,7665379836433815552,0.5131697,0.0001550119,0.550999,0.036779,GALAXY
1237655370904895857,27.1349,0.3668722,21.59313,0.1215678,19.7319,0.03660071,18.92414,0.03039122,18.42886,0.06929272,7665381485701257216,0.4715317,0.0001965153,0.465322,0.018044,GALAXY
1237655498128491067,25.13826,2.166601,21.88227,0.1930713,20.52391,0.07952591,19.47714,0.04620692,18.85956,0.09892532,4553267131408734208,0.5657853,0.0002172674,0.581059,0.04123,GALAXY
