#objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,zWarning,class,subClass
1237648704582647975,3,20.22804,0.07498211,18.83389,0.01161983,17.80557,0.007458471,17.35575,0.007307366,17.01307,0.01961661,331123457582458880,0.2463471,4.330954E-05,0.200955,0.024917,0,QSO,AGN BROADLINE
1237648704583238033,3,21.63421,0.1333415,20.46111,0.02500197,19.97177,0.02287158,19.47048,0.0203858,19.4111,0.07648856,331168537559197696,0.5341478,9.923505E-05,0.178211,0.094898,0,QSO,BROADLINE
1237648704599294306,3,18.9126,0.04206473,17.8304,0.008288532,17.1225,0.006507827,16.71717,0.006296247,16.49857,0.01764653,353703847216048128,0.1329664,5.312487E-05,0.166098,0.024123,0,QSO,
1237648705119781065,3,19.18708,0.02470613,19.12768,0.01086759,18.82946,0.01133597,18.6572,0.01335958,18.1863,0.02620003,331143523669665792,0.2608905,3.433265E-05,0.339143,0.056451,0,QSO,AGN BROADLINE
1237648720144892014,3,19.30255,0.02842875,19.04122,0.01183476,18.58139,0.01021484,18.1806,0.01022862,18.0455,0.02839046,304060626840348672,0.2143175,3.404585E-05,0.165921,0.033161,0,QSO,STARBURST BROADLINE
1237648720701227047,3,17.17753,0.00888111,17.13326,0.004541911,16.85497,0.004437584,16.44915,0.00424732,16.46813,0.009957429,331067932245256192,0.1701931,2.332874E-05,0.136053,0.022626,0,QSO,STARBURST BROADLINE
1237648721218568377,3,19.71973,0.04071285,18.38486,0.008184177,17.52372,0.005895342,17.01233,0.005668033,16.77266,0.01305942,304066124398487552,0.1105128,2.799003E-05,0.163488,0.032394,0,QSO,STARBURST BROADLINE
1237648721238032501,3,19.09542,0.02342273,18.96045,0.01018742,18.54179,0.009257981,18.28039,0.01020186,17.68278,0.02061063,331069581512697856,0.3169552,5.190553E-05,0.235807,0.057729,0,QSO,STARBURST BROADLINE
1237648721253695598,3,18.25851,0.01586049,18.02075,0.006560097,17.78074,0.006435676,17.59053,0.007074038,17.59308,0.02091089,353620284332337152,0.1996976,4.182463E-05,0.201092,0.024822,0,QSO,BROADLINE
1237648722312036536,3,19.25676,0.0248299,19.04666,0.01028592,18.84224,0.01090076,18.60324,0.01268938,18.38171,0.03005805,331172385849894912,0.4286194,0.0001030589,0.516697,0.128286,0,QSO,BROADLINE
1237648722848251978,3,18.65145,0.02190246,18.11983,0.007005549,17.67259,0.006604119,16.90132,0.005502373,17.07099,0.01563976,331104765884786688,0.08601505,5.279197E-05,0.17927,0.055905,0,QSO,BROADLINE
1237648722848448647,3,19.14219,0.0383578,18.35052,0.009338927,17.72087,0.007976237,17.30648,0.008010131,17.0917,0.02142694,331129230018504704,0.1342264,3.205475E-05,0.166858,0.027151,0,QSO,STARBURST BROADLINE
1237648722848579715,3,18.46991,0.02718375,18.00951,0.008456009,17.28346,0.006545546,16.85601,0.006582764,16.67273,0.01707042,331138850745247744,0.2204391,4.253321E-05,0.205202,0.023715,0,QSO,STARBURST BROADLINE
1237651211748704536,3,19.34348,0.03065197,19.21237,0.01198465,18.99088,0.01359686,18.75838,0.01438136,18.36689,0.03522975,395306620764055552,0.3756276,0.0001939808,0.438332,0.097874,0,QSO,BROADLINE
1237651211748704536,3,19.34348,0.03065197,19.21237,0.01198465,18.99088,0.01359686,18.75838,0.01438136,18.36689,0.03522975,395307169093806080,0.3753091,0.0001397882,0.438332,0.097874,0,QSO,BROADLINE
1237651211749359981,3,19.26553,0.02923795,18.12586,0.006532559,17.56403,0.005781847,17.17996,0.005610812,17.00023,0.0133583,395249169855440896,0.06884944,2.925177E-05,0.097595,0.022485,0,QSO,STARBURST BROADLINE
1237651211749359981,3,19.26553,0.02923795,18.12586,0.006532559,17.56403,0.005781847,17.17996,0.005610812,17.00023,0.0133583,395246422502434816,0.06887616,2.981828E-05,0.097595,0.022485,0,QSO,STARBURST BROADLINE
1237651212285378598,3,18.29617,0.01930691,18.21025,0.007941423,17.85856,0.007654546,17.7069,0.009029994,17.30192,0.02257936,395290677845452800,0.2800182,8.791643E-05,0.275998,0.050926,0,QSO,BROADLINE
1237651212285378598,3,18.29617,0.01930691,18.21025,0.007941423,17.85856,0.007654546,17.7069,0.009029994,17.30192,0.02257936,395290951297296384,0.2797237,8.68142E-05,0.275998,0.050926,0,QSO,BROADLINE
1237651224096735515,3,19.49203,0.03876134,19.05497,0.01291825,18.47265,0.01076604,18.22572,0.01257096,17.79426,0.02870251,395288478822197248,0.2778558,2.71047E-05,0.319143,0.030752,0,QSO,BROADLINE
1237651224096735515,3,19.49203,0.03876134,19.05497,0.01291825,18.47265,0.01076604,18.22572,0.01257096,17.79426,0.02870251,395287377884506112,0.2778462,2.383764E-05,0.319143,0.030752,0,QSO,STARBURST BROADLINE
1237651225170280797,3,18.33348,0.03624656,16.70329,0.005075661,15.76792,0.003701661,15.325,0.003724069,15.00359,0.008745673,395295074465900544,0.1193994,3.606365E-05,0.118824,0.015897,0,QSO,AGN BROADLINE
1237651225170280797,3,18.33348,0.03624656,16.70329,0.005075661,15.76792,0.003701661,15.325,0.003724069,15.00359,0.008745673,395295350769870848,0.1193253,2.366042E-05,0.118824,0.015897,0,QSO,BROADLINE
1237651225171001495,3,18.59605,0.02629191,17.90584,0.00716997,16.96212,0.005104334,16.50757,0.005100165,16.25427,0.01287882,395242572785674240,0.1648411,2.723724E-05,0.161253,0.029244,0,QSO,STARBURST BROADLINE
1237651735779934577,3,20.14617,0.05697017,19.63477,0.01640722,19.17634,0.01456146,18.81555,0.01443773,18.64545,0.04497696,353632653838149632,0.2390547,4.579987E-05,0.23007,0.067434,0,QSO,BROADLINE
1237651801235652715,3,19.47644,0.04172256,17.92929,0.006780577,16.91596,0.00490271,16.33569,0.004600643,16.04994,0.009577992,304142265578711040,0.1410715,2.707574E-05,0.165876,0.024012,0,QSO,BROADLINE
1237654669200982314,3,20.85355,0.1118166,20.52521,0.03431186,19.99959,0.02721643,19.70553,0.03177234,19.24591,0.07931744,305121105369131008,0.3754889,9.292168E-05,0.395511,0.110935,0,QSO,BROADLINE
1237654670810349654,3,18.73922,0.03924818,17.71594,0.007870804,17.08452,0.006591863,16.73676,0.007430806,16.51052,0.01983273,304110929497319424,0.1281628,4.352123E-05,0.150187,0.020822,0,QSO,STARFORMING BROADLINE
1237654670810546289,3,19.46033,0.04703479,18.9914,0.01418284,18.50705,0.01249301,18.08514,0.01352788,17.99374,0.04058453,304127697049643008,0.1001721,3.647109E-05,0.159757,0.035894,0,QSO,STARBURST BROADLINE
1237654670810874101,3,19.64746,0.04717457,19.54093,0.01869202,19.02792,0.01617273,18.80193,0.02002193,18.24914,0.04243108,304134843875223552,0.3300815,0.0001147555,0.343219,0.041938,0,QSO,BROADLINE
1237655468063982494,3,21.76801,0.2546698,20.90671,0.05113041,20.32895,0.03778722,19.75777,0.03129128,19.52558,0.0896953,353654644070705152,0.6269022,0.0001933249,0.48531,0.174029,0,QSO,
1237656906351050789,3,17.26537,0.01054266,16.89627,0.004462852,16.56136,0.004633027,16.19661,0.004608039,16.05214,0.008297861,431290338443814912,0.1504921,2.6168E-05,0.12704,0.023758,0,QSO,BROADLINE
1237656906351181994,3,19.68476,0.03356735,19.35946,0.01247485,19.40314,0.01470706,19.15034,0.01602179,19.15305,0.05601615,431278518693816320,0.505828,7.30715E-05,0.195609,0.049415,0,QSO,BROADLINE
1237656906351182155,3,21.1481,0.1255216,20.57384,0.03388919,19.81437,0.02342389,19.29907,0.02206346,18.62968,0.04656336,431277144304281600,0.3896918,2.413575E-05,0.401895,0.148344,0,QSO,STARBURST BROADLINE
1237648721215750274,3,19.04513,0.04050069,17.73027,0.007775354,16.95985,0.005516998,16.4833,0.005324693,16.25496,0.01330535,536103491706316800,0.09775161,2.505045E-05,0.138939,0.024558,0,QSO,STARBURST BROADLINE
