objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,z,zErr,zWarning,class,subClass
1237671766929637484,6,17.00942,0.008359051,15.45679,0.00334689,14.88484,0.003603564,14.62965,0.003522822,14.50745,0.004116235,-0.0009042441,1.185107E-05,0,STAR,G0
1237667783358414936,6,18.9543,0.02102248,17.7455,0.005532899,17.26811,0.004980519,17.11005,0.005667808,17.01133,0.01046501,-0.0002197431,1.358569E-05,0,STAR,G0
1237666245758746855,6,16.8789,0.007787371,15.8724,0.003344394,15.54841,0.003282678,15.43351,0.003702113,15.41627,0.00509634,-0.0002378471,8.488029E-06,0,STAR,F5
1237660240313843818,6,16.70171,0.007725639,15.54079,0.004107255,15.21877,0.005110398,15.13939,0.005133361,15.16627,0.006094475,0.0001917565,7.544056E-06,0,STAR,G2
1237673710397424407,6,19.09322,0.03528256,17.62412,0.005996657,17.12001,0.005330357,16.96159,0.005937306,16.88873,0.01268914,0.0001419266,8.291701E-06,0,STAR,F9
1237663233375404185,6,18.36818,0.01673945,17.45504,0.005433452,17.23183,0.005972845,17.1511,0.006274329,17.15065,0.01172879,-0.00109156,2.62883E-05,0,STAR,A0
1237660764832137278,6,17.59052,0.01143409,17.82701,0.005783981,18.34768,0.008333163,18.71661,0.01177217,19.10383,0.0527374,-0.00012238,3.257635E-05,0,STAR,WDhotter
1237671128585207849,6,16.18748,0.006441226,15.32857,0.003428541,15.03196,0.003596933,14.92812,0.003903371,14.92213,0.005086837,0.0004587361,8.715692E-06,0,STAR,F5
1237665533338452487,3,20.84444,0.09726477,18.17385,0.00665749,16.91726,0.004445094,16.41034,0.004269185,16.1621,0.007431713,-0.0002010896,8.427157E-06,0,STAR,K7
1237659162280460433,6,17.79574,0.01157837,16.33637,0.00444097,15.73956,0.004852097,15.49875,0.004845391,15.3658,0.005927213,-0.0009101629,1.241284E-05,0,STAR,F9
1237662305125531699,6,18.9066,0.01926787,17.84967,0.005903976,17.39394,0.005413003,17.20294,0.00587541,17.14257,0.01134859,-0.0002644375,9.461599E-06,0,STAR,G2
1237663233368981902,6,20.65131,0.09748597,19.10623,0.01328362,18.65684,0.01139167,18.53988,0.01255319,19.11847,0.05200939,-0.0002508832,1.583289E-05,0,STAR,F9
1237679320163811347,6,18.48231,0.0202591,17.54968,0.005832355,17.30868,0.005527408,17.21725,0.006058442,17.17614,0.01279063,-0.0006040475,1.134083E-05,0,STAR,F0IV (81937)
