#objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,zWarning,class,subClass
1237648721763500203,3,19.49512,0.05515332,17.52953,0.006494196,16.58811,0.004756091,16.16373,0.00473824,15.81739,0.01144792,316473283534940160,0.1030856,2.486429E-05,0.090372,0.008584,0,GALAXY,
1237648721763565647,3,18.62972,0.02769271,17.57351,0.006338928,17.08622,0.006073841,16.77501,0.006638834,16.58327,0.02103868,316486752552380416,0.09975616,8.931419E-06,0.088363,0.021176,0,GALAXY,STARFORMING
1237648721763565658,3,19.82912,0.0570213,18.09302,0.007904393,17.16062,0.005781703,16.77366,0.005884134,16.40508,0.01416557,316484828407031808,0.09840453,2.402758E-05,0.10912,0.013197,0,GALAXY,
1237648721763631266,3,19.57038,0.05338318,17.5611,0.006253902,16.45746,0.004231988,16.01929,0.004198279,15.65333,0.009246578,316484278651217920,0.1460233,2.467137E-05,0.142912,0.006956,0,GALAXY,
1237648721763762366,3,18.24644,0.02334646,16.99737,0.004910077,16.37882,0.004117512,16.00651,0.00467732,15.77275,0.01066462,316497197912844288,0.09971716,7.794974E-06,0.080193,0.014369,0,GALAXY,STARFORMING
1237648721763958915,3,20.59329,0.0987034,18.3677,0.009114333,17.15232,0.005602814,16.68356,0.005416789,16.32929,0.01259012,316498022546565120,0.1814319,2.625336E-05,0.176046,0.009912,0,GALAXY,
1237648721763958962,3,20.40782,0.08834439,18.45663,0.009879323,17.13331,0.005681355,16.63978,0.005388877,16.30513,0.01283163,316493899377960960,0.2124586,2.809182E-05,0.208526,0.010034,0,GALAXY,
1237648722300371007,3,19.28394,0.04983516,17.79346,0.00709259,17.11674,0.005815975,16.7491,0.006231703,16.52993,0.01499092,316469435244242944,0.07005271,8.636495E-06,0.083799,0.023357,0,GALAXY,STARFORMING
1237648722300371147,3,19.8598,0.04703981,18.068,0.007060499,17.17138,0.005239779,16.78817,0.005453662,16.49679,0.01097931,316472733779126272,0.1036095,2.072511E-05,0.10593,0.018191,0,GALAXY,
1237648722300371154,3,18.63961,0.0399441,17.24366,0.007045818,16.3725,0.00522285,15.95168,0.005450854,15.64213,0.01219869,316471909145405440,0.1460805,2.366798E-05,0.14142,0.017238,0,GALAXY,
1237648722300371175,3,18.19871,0.02380661,16.27741,0.003732303,15.59788,0.003253966,15.1941,0.003310789,14.95645,0.005958184,316473008657033216,0.07282509,8.343531E-06,0.061996,0.018691,0,GALAXY,STARFORMING
1237648722300371193,3,18.68332,0.02583,16.93101,0.004406296,16.09009,0.003489306,15.712,0.003625259,15.42696,0.00673094,316475207680288768,0.07148817,1.268768E-05,0.07295,0.013786,0,GALAXY,
1237648722300371213,3,20.12919,0.06049574,18.19115,0.007723899,17.2317,0.005490662,16.83039,0.005678109,16.52346,0.01158317,316475482558195712,0.1039578,2.374511E-05,0.111658,0.01176,0,GALAXY,
1237648722300371235,3,18.69576,0.02381334,17.70807,0.006178094,17.25316,0.00586274,16.92948,0.006373405,16.7596,0.01622384,316468885488429056,0.07142497,6.825997E-06,0.099724,0.022183,0,GALAXY,STARBURST
1237648722300436585,3,19.69173,0.05518999,17.51321,0.006059085,16.51257,0.004251573,16.08995,0.004386324,15.72206,0.008355753,316483728895404032,0.1040966,1.840482E-05,0.109037,0.008705,0,GALAXY,
1237648722300502132,3,19.0045,0.03500497,17.43867,0.005935383,16.68959,0.004755326,16.33018,0.005062795,16.06726,0.01096847,316469160366336000,0.0724737,1.643714E-05,0.063091,0.023512,0,GALAXY,STARFORMING
