objID,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class,subClass
1237657070089208126,21.10873,0.2003955,20.34251,0.04147119,19.51065,0.0303869,19.21288,0.03350719,18.89367,0.09141978,755502788879869952,0.3283675,1.288256E-05,0.324368,0.047559,GALAXY,STARBURST
1237657070089404870,23.19425,0.6955438,21.71884,0.08184814,19.97323,0.02719465,19.33984,0.02306226,18.989,0.05606005,755494542542661632,0.3311198,6.916608E-05,0.389023,0.033176,GALAXY,
1237657070625620704,21.73479,0.3479408,20.98151,0.09983499,19.91581,0.04875547,19.58766,0.06860632,19.34976,0.1526912,755540172275214336,0.3048975,2.450396E-05,0.366617,0.06254,GALAXY,STARFORMING
1237657070625686073,21.37465,0.1882683,20.50393,0.04085963,19.55088,0.02829663,19.27375,0.03096472,19.10915,0.1131245,755532475693819904,0.3663844,1.843377E-05,0.320016,0.057501,GALAXY,
1237657070625751552,20.8264,0.1573938,20.40092,0.04801647,19.61835,0.04667944,19.30029,0.04049778,19.01384,0.1174721,755531376182192128,0.4309654,1.958108E-05,0.36494,0.061298,GALAXY,
1237657071162491330,22.51801,0.5566615,21.78749,0.1135288,20.28106,0.04779793,19.6897,0.04040761,19.24291,0.1164615,755583602984511488,0.4833331,0.0001186649,0.416525,0.05695,GALAXY,
1237657071162557317,21.75825,0.3410987,20.76198,0.05367647,19.77435,0.0364038,19.38749,0.0391339,19.21099,0.1556607,755594598100789248,0.4413275,1.913319E-05,0.328562,0.074088,GALAXY,
1237657189814961107,24.29704,1.001753,21.46973,0.0670618,19.92541,0.02590878,19.12635,0.0192265,18.51795,0.0419438,1157463080368629760,0.4637919,0.0001205767,0.483011,0.033333,GALAXY,
1237657189815355141,22.84479,0.580421,21.34282,0.07567717,19.53481,0.02484914,18.78564,0.01897448,18.34759,0.04562168,1157425971851192320,0.4502903,9.848243E-05,0.437497,0.026719,GALAXY,
1237657189815355141,22.84479,0.580421,21.34282,0.07567717,19.53481,0.02484914,18.78564,0.01897448,18.34759,0.04562168,1157434223590664192,0.4502043,6.818995E-05,0.437497,0.026719,GALAXY,
1237657189816271623,21.89283,0.2092121,20.82035,0.03779305,20.16165,0.03182024,19.76728,0.03061963,19.67555,0.1037651,1247566969910093824,0.176648,1.636301E-05,0.208334,0.068328,GALAXY,STARBURST
1237657189816861316,21.47537,0.1726736,20.99343,0.05179057,19.96531,0.03105855,19.46048,0.02842065,19.13983,0.08087685,1247499899700799488,0.4935758,7.507399E-05,0.438701,0.094908,GALAXY,
